-1.0000000000000042,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.30941867329109998E-2
-0.99918879765440893,0.24308332595526404E-1,-0.92978387970361952E-8,0.10146140785067184E-3,0.30941641986399204E-2
-0.99741763485085144,0.77257382854616474E-1,0.80041536236289562E-8,0.32284437701317635E-3,0.30930717604869089E-2
-0.99499907163746815,0.14872057027212621,-0.73837214529346183E-8,0.62330288239374938E-3,0.30833533754002821E-2
-0.99235157104363392,0.22412088028224567,0.75084374485805363E-8,0.94476157180780999E-3,0.30533881934549549E-2
-0.98993300783024285,0.28851025689109416,-0.78272609093334362E-8,0.12248634437809396E-2,0.30048505360939712E-2
-0.98816184502672344,0.33213172325611529,0.84497454663264992E-8,0.14179988696551590E-2,0.29565729758179228E-2
-0.98735064268111117,0.35101346527720723,-0.99912413781424016E-8,0.15024387207090983E-2,0.29310869048418974E-2
-0.98735064268108852,0.35101346527719868,-0.99912413783253607E-8,0.15024387207090580E-2,0.29310869048418285E-2
-0.98624988275130521,0.37549966251735611,0.25297076401348327E-8,0.16126415893580901E-2,0.28933239526357751E-2
-0.98384650577151167,0.42441976941845960,-0.25414536882048446E-8,0.18347553286406672E-2,0.27993557730259626E-2
-0.98056463967790775,0.48164206123496989,0.23287309844816128E-8,0.20958421173888626E-2,0.26499047783615885E-2
-0.97697211731442490,0.53314023299040147,-0.24077778008424564E-8,0.23274045727148009E-2,0.24663377228447271E-2
-0.97369025122082076,0.57179102576717722,0.24896157343806333E-8,0.24938349915455404E-2,0.22879473852318866E-2
-0.97128687424104021,0.59594182024828202,-0.31891739594492891E-8,0.25916531224010348E-2,0.21544966778824577E-2
-0.97018611431122248,0.60599975619422919,0.12407894302941466E-8,0.26303879072348381E-2,0.20932274065883945E-2
-0.97018611431121915,0.60599975619422630,0.12407894298333607E-8,0.26303879072348338E-2,0.20932274065883845E-2
-0.96862940209870363,0.61926683287881379,0.10944663237223533E-8,0.26792378825862134E-2,0.20068764486463951E-2
-0.96523050812155309,0.64483766490403349,-0.85532732314191635E-9,0.27644844198788073E-2,0.18213013816288635E-2
-0.96058924085755482,0.67368146441951926,0.84090875383032327E-9,0.28419914583176411E-2,0.15793037958932153E-2
-0.95550863855222290,0.69922388896064591,-0.75527279401335981E-9,0.28881660964891120E-2,0.13350757553814571E-2
-0.95086737128827492,0.71848672805031488,0.95352019284359636E-9,0.29040037653033221E-2,0.11337031649590365E-2
-0.94746847731111405,0.73069995381314856,-0.10059400755955961E-8,0.29031468161615482E-2,0.99988593967985893E-3
-0.94591176509855002,0.73585011919807675,0.11255574246618084E-8,0.29000298485290510E-2,0.94242068546112408E-3
-0.94591176509856767,0.73585011919809040,0.11255574244991781E-8,0.29000298485291056E-2,0.94242068546114153E-3
